window 60,b,c,d,window 120,b,c,d,C_60_train,C_120_train
50,6,2,52,38,4,1,39,76,80
30,0,0,30,35,2,1,36,92,89
30,0,0,30,30,0,0,30,95,95
33,0,0,33,30,0,0,30,95,95
35,0,0,35,41,0,0,41,95,94
59,0,0,59,61,0,0,61,91,90
74,0,0,74,71,0,0,71,87,87
68,1,0,69,69,0,0,69,84,84
48,0,0,48,47,0,0,47,82,81
21,0,0,21,21,0,0,21,71,70
4,0,0,4,6,0,0,6,56,63
0,0,0,0,0,0,0,0,66,63
0,0,0,0,0,0,0,0,66,67
0,0,0,0,0,0,0,0,65,64
0,0,0,0,0,0,0,0,49,45
0,0,0,0,0,0,0,0,23,30
0,0,0,0,0,0,0,0,24,22
0,0,0,0,0,0,0,0,24,25
0,0,0,0,0,0,0,0,28,28
0,0,0,0,0,0,0,0,28,29
0,0,0,0,0,0,0,0,19,18
0,0,0,0,0,1,0,0,0,5
4,14,2,6,11,59,10,21,0,1
38,275,60,98,37,301,81,117,1,1
67,659,224,291,66,607,224,290,0,1
84,799,400,485,89,770,383,472,0,1
129,765,480,609,133,750,463,596,5,5
165,725,520,685,145,773,546,691,8,6
114,886,656,771,128,844,618,746,1,3
103,903,645,749,102,900,636,738,0,0
98,869,556,654,96,869,548,644,0,0
95,773,400,495,93,766,397,490,2,2
96,531,194,290,84,535,210,294,8,8
55,205,43,98,49,251,71,120,15,10
6,17,3,9,13,62,11,24,5,6
0,0,0,0,0,1,0,1,8,11
0,0,0,0,0,0,0,0,28,24
0,0,0,0,0,0,0,0,36,34
0,0,0,0,0,0,0,0,27,29
0,0,0,0,0,0,0,0,22,27
0,0,0,0,0,0,0,0,33,31
0,0,0,0,0,0,0,0,42,45
0,0,0,0,0,0,0,0,57,53
0,0,0,0,0,0,0,0,56,58
0,0,0,0,0,0,0,0,51,53
0,0,0,0,0,0,0,0,50,53
3,2,0,3,8,4,1,9,58,57
33,8,1,34,46,17,5,52,60,57
109,25,8,118,107,22,7,115,59,59
163,11,5,168,166,21,8,174,64,61
235,41,28,262,233,86,59,292,59,54
285,306,220,506,277,258,187,464,30,36
320,345,253,574,326,285,207,533,24,28
373,125,89,462,332,250,172,504,36,29
286,251,160,446,298,192,121,419,29,33
222,258,119,341,208,290,148,356,28,25
127,259,102,229,135,178,72,207,28,35
53,34,7,61,64,55,16,80,39,29
5,13,2,8,13,10,2,15,6,15
0,0,0,0,0,1,0,1,11,15
0,0,0,0,0,0,0,0,36,31
0,0,0,0,0,0,0,0,36,39
0,0,0,0,0,0,0,0,41,43
0,0,0,0,0,0,0,0,48,47
0,0,0,0,0,0,0,0,47,49
0,0,0,0,0,0,0,0,54,53
0,0,0,0,0,0,0,0,61,61
0,0,0,0,0,0,0,0,64,63
0,0,0,0,0,0,0,0,61,63
0,0,0,0,0,0,0,0,57,54
3,2,0,4,11,7,1,12,37,43
43,16,3,46,40,10,2,42,39,45
86,8,2,88,96,12,3,99,64,58
168,9,5,173,153,7,3,157,62,65
204,7,4,208,208,8,5,212,64,63
260,10,7,267,251,9,6,257,61,62
319,18,14,332,292,14,10,303,54,57
271,13,10,280,265,12,9,273,59,60
223,28,17,239,220,21,13,232,59,60
199,48,24,222,191,46,21,211,51,51
138,56,19,158,128,44,15,142,43,45
53,25,5,58,58,29,8,66,41,43
5,1,0,5,13,8,2,14,46,43
0,0,0,0,0,0,0,0,40,38
0,0,0,0,0,0,0,0,27,31
0,0,0,0,0,0,0,0,30,29
0,0,0,0,0,0,0,0,21,19
0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1
3,2,0,4,11,11,2,13,10,11
43,40,7,50,43,25,5,48,30,33
88,26,6,93,85,26,5,90,59,55
111,5,2,113,115,5,2,117,73,72
161,4,2,164,140,3,2,142,72,75
163,3,2,166,176,4,2,178,75,73
227,7,5,232,224,12,8,233,67,67
313,32,22,336,296,32,22,318,51,52
289,41,26,315,279,35,22,301,47,49
197,19,9,207,210,43,19,230,54,47
135,47,16,151,128,34,11,139,44,47
47,12,3,49,59,26,8,66,44,39
4,1,0,5,11,4,1,12,33,35
0,0,0,0,0,0,0,0,19,18
0,0,0,0,0,0,0,0,3,9
0,0,0,0,0,0,0,0,9,8
0,0,0,0,0,0,0,0,23,25
0,0,0,0,0,0,0,0,45,39
0,0,0,0,0,0,0,0,45,45
0,0,0,0,0,0,0,0,51,52
0,0,0,0,0,0,0,0,61,58
0,0,0,0,0,0,0,0,61,60
0,0,0,0,0,0,0,0,50,49
0,0,0,0,0,0,0,0,31,37
2,2,0,3,9,5,1,10,32,34
39,20,4,43,47,27,7,54,42,41
115,104,39,154,122,77,29,152,42,41
210,116,54,264,188,192,104,292,39,34
235,324,203,437,250,214,133,383,26,34
297,133,88,385,266,250,165,432,43,35
231,369,266,497,236,366,261,497,31,30
180,495,352,532,216,375,266,482,24,30
262,92,54,317,238,200,133,371,46,38
230,101,52,282,218,97,48,267,38,41
132,150,43,175,135,139,37,172,33,32
48,154,31,79,53,114,26,79,22,26
4,2,0,5,11,41,7,18,21,21
0,0,0,0,0,0,0,0,25,25
0,0,0,0,0,0,0,0,34,31
0,0,0,0,0,0,0,0,32,30
0,0,0,0,0,0,0,0,33,31
0,0,0,0,0,0,0,0,33,31
0,0,0,0,0,0,0,0,34,33
0,0,0,0,0,0,0,0,44,44
0,0,0,0,0,0,0,0,53,48
0,0,0,0,0,0,0,0,45,48
0,0,0,0,0,0,0,0,52,50
0,0,0,0,0,0,0,0,53,49
2,2,0,3,8,7,1,9,41,42
38,21,4,42,38,13,3,41,40,46
72,12,3,75,68,14,3,71,66,63
84,6,3,87,81,4,2,83,79,79
100,3,1,101,98,3,1,100,82,82
105,1,0,105,127,8,6,133,84,80
185,15,11,196,170,9,7,177,72,74
234,19,13,247,249,34,23,272,63,58
258,44,28,286,231,29,18,250,51,56
167,9,5,172,182,26,14,196,60,55
95,13,4,99,101,11,4,105,60,58
32,4,1,33,41,8,2,43,56,54
3,0,0,3,8,1,0,8,46,49
0,0,0,0,0,0,0,0,45,46
0,0,0,0,0,0,0,0,46,47
0,0,0,0,0,0,0,0,45,44
0,0,0,0,0,0,0,0,37,37
0,0,0,0,0,0,0,0,30,32
0,0,0,0,0,0,0,0,30,29
0,0,0,0,0,0,0,0,19,17
0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,6,1,3,9,12,2,11,0,5
45,70,14,59,52,70,17,70,15,16
123,106,29,152,124,80,23,147,34,35
199,71,36,235,189,97,47,236,46,44
238,220,136,374,234,142,87,322,36,44
274,176,117,392,275,181,122,398,42,40
324,177,127,451,303,127,90,394,37,44
308,91,64,372,315,117,81,396,45,41
299,67,39,338,275,145,77,352,42,38
200,312,143,343,209,215,99,308,22,30
118,237,78,196,114,278,96,210,27,19
43,174,31,74,51,119,23,75,8,13
4,11,2,6,10,56,9,19,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,7,1,3,10,33,6,15,0,1
38,195,40,78,36,245,63,99,3,2
70,589,189,259,70,527,187,256,2,2
96,719,339,435,93,718,339,431,2,2
123,749,451,573,134,711,419,553,3,5
180,656,447,627,166,687,461,627,9,8
164,722,512,676,161,725,508,669,7,7
125,812,555,680,157,707,482,639,3,7
183,552,338,521,175,547,343,518,14,15
178,377,181,359,172,399,190,362,21,19
111,347,115,227,119,289,96,215,18,18
47,143,27,74,48,172,44,93,11,9
3,15,3,6,10,48,8,18,0,2
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,7,1,3,10,32,6,15,0,1
40,176,36,76,37,236,62,99,5,3
70,584,190,260,67,537,194,260,3,3
81,785,369,450,83,765,360,442,0,1
114,789,467,581,120,765,446,566,3,4
167,693,470,637,155,721,481,636,9,7
159,737,519,678,151,753,524,675,7,6
111,856,579,691,121,824,551,671,1,3
96,849,511,607,95,844,503,598,0,0
83,790,376,459,82,780,370,452,0,0
65,658,208,272,63,599,208,271,0,1
33,272,55,88,32,301,75,108,1,1
2,14,2,5,9,57,10,18,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,7,1,3,8,28,5,13,0,1
34,184,37,71,34,231,58,92,3,2
68,572,180,248,70,500,174,244,1,3
108,669,308,416,110,648,295,405,4,5
168,605,354,522,162,618,358,520,11,10
196,603,408,604,187,619,412,599,12,11
181,667,468,649,176,674,467,643,9,9
145,745,504,648,145,740,492,637,5,5
108,791,473,581,113,766,454,567,1,1
95,714,341,435,93,707,337,430,0,0
75,553,177,253,73,505,180,253,0,1
37,199,41,78,37,236,60,98,1,1
2,9,1,4,9,37,6,16,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,6,1,3,8,29,5,13,0,1
34,180,36,70,34,225,57,91,2,1
68,564,176,245,66,513,178,244,1,2
97,708,322,419,105,664,300,406,3,4
164,617,361,525,153,647,371,524,10,8
181,646,433,614,180,638,423,603,10,10
157,739,515,671,164,710,489,653,7,8
150,735,493,643,161,696,462,623,7,8
181,565,339,520,172,581,345,518,12,11
163,476,218,380,155,456,220,375,13,15
111,268,93,203,102,277,106,208,23,27
39,47,8,47,48,73,19,67,40,33
2,1,0,2,7,14,2,9,32,41
0,0,0,0,0,0,0,0,43,37
0,0,0,0,0,0,0,0,31,36
0,0,0,0,0,0,0,0,30,30
0,0,0,0,0,0,0,0,19,18
0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,4,1,2,8,16,3,11,0,1
38,91,18,56,41,134,35,76,4,3
87,383,124,211,86,347,124,210,3,4
146,466,207,353,143,462,209,352,9,8
205,436,258,464,189,482,281,470,15,12
207,542,362,569,201,549,361,563,11,11
197,601,416,613,194,601,410,604,10,10
197,555,370,567,185,593,388,573,13,11
155,613,357,512,149,631,362,511,8,7
98,688,322,420,101,662,309,410,0,1
75,540,166,241,70,501,171,242,0,0
32,211,40,72,34,236,57,91,0,0
2,5,1,3,7,39,7,14,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,6,1,3,8,24,4,12,0,1
33,178,35,68,33,230,57,89,2,1
66,578,176,242,64,517,178,242,1,2
86,749,340,426,85,734,335,420,1,1
129,732,422,550,129,724,411,540,5,5
181,642,425,606,169,672,437,607,11,9
184,663,456,641,172,688,467,639,11,9
134,781,517,652,139,764,497,637,5,5
94,843,493,587,101,811,469,571,0,1
85,759,350,435,83,752,346,429,0,0
68,584,179,247,65,526,182,247,1,2
34,185,36,70,33,237,58,92,3,2
2,4,1,2,8,29,5,13,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,5,1,2,8,13,2,10,0,3
39,36,7,45,45,26,5,50,17,20
114,43,13,127,99,139,58,157,44,32
125,446,219,345,125,404,209,334,21,24
143,667,379,523,143,635,362,506,7,9
183,620,407,589,176,632,409,584,10,10
185,638,437,622,179,648,437,616,10,9
179,630,414,593,204,521,346,551,10,16
234,334,196,430,195,469,266,461,24,17
135,560,242,377,155,465,188,343,8,13
73,541,162,235,71,491,164,235,1,1
32,192,37,69,34,229,55,89,0,0
1,4,1,2,7,33,6,13,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,4,1,2,7,18,3,11,0,1
38,77,14,52,44,103,25,69,7,7
102,287,88,191,107,241,79,186,15,14
191,261,106,297,187,264,110,297,24,23
257,217,128,386,246,261,152,398,30,27
246,421,277,523,243,413,271,513,19,20
206,581,395,601,211,559,374,585,12,13
160,684,444,604,162,674,431,593,7,7
112,754,436,549,120,726,412,531,1,2
98,667,305,403,99,640,297,396,1,2
88,406,125,213,78,400,141,219,7,6
37,107,20,57,41,149,36,77,6,5
1,4,1,2,8,18,3,11,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,4,1,2,7,22,4,10,0,1
32,135,26,58,34,182,44,78,2,1
73,475,143,216,68,442,150,218,1,1
92,677,301,393,98,637,284,382,0,1
142,645,365,507,145,631,350,495,5,5
215,394,252,467,208,378,233,442,25,27
252,198,132,384,245,240,159,404,41,37
258,202,133,391,259,177,113,372,38,39
220,308,165,385,225,225,120,346,26,33
161,298,144,305,173,244,117,290,24,26
112,104,31,143,113,100,33,146,33,29
35,46,9,43,43,48,11,54,16,16
1,3,1,2,7,14,2,9,0,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,4,1,2,7,18,3,10,0,1
32,124,24,56,35,171,42,76,3,2
75,453,137,211,72,413,140,211,2,2
125,542,231,356,139,434,173,311,5,13
206,160,81,287,208,241,117,325,42,32
261,127,84,345,263,141,93,355,41,38
286,255,171,457,278,268,177,455,24,23
228,421,268,496,246,331,211,457,13,19
199,312,180,379,184,403,224,409,26,18
137,405,174,311,147,394,153,300,20,19
83,473,126,209,78,419,133,211,8,8
28,173,33,61,30,230,54,84,6,4
1,4,1,2,7,17,3,10,0,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2,5,1,2,6,34,6,12,0,0
27,218,40,67,27,272,62,89,1,1
55,656,188,243,54,586,189,243,1,1
86,765,331,417,90,739,315,405,3,4
139,696,387,525,134,712,389,522,10,9
170,676,432,602,162,691,435,597,12,11
144,780,519,663,141,783,514,655,8,7
92,922,588,679,104,878,552,656,1,3
83,895,505,588,83,890,494,576,0,0
70,840,365,435,70,824,360,429,0,0
54,682,194,247,51,617,197,247,0,0
24,245,46,70,26,288,66,91,0,0
1,4,1,2,6,41,7,12,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,5,1,2,6,30,5,12,0,0
26,214,39,66,26,270,61,87,0,0
51,669,187,238,51,594,187,238,0,0
84,771,325,409,90,736,306,397,3,4
143,672,374,517,135,702,380,515,10,9
165,682,433,598,162,682,428,590,11,11
159,725,478,637,147,754,490,638,10,8
107,864,547,654,114,840,523,636,3,4
84,883,494,578,82,880,486,569,0,0
72,818,355,428,70,815,351,422,0,0
52,689,190,242,51,610,191,242,0,1
23,246,44,67,24,291,64,89,1,1
1,4,1,2,6,34,6,12,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,4,1,2,6,24,4,10,0,0
28,158,29,56,29,215,49,78,2,1
61,557,158,219,57,508,164,221,2,1
78,755,323,401,89,700,297,385,0,2
125,711,393,518,130,691,371,501,5,6
218,451,279,497,211,491,301,511,22,19
286,244,162,448,263,334,216,479,34,28
229,434,266,495,206,522,316,521,23,17
104,797,437,541,131,705,376,507,2,6
81,752,326,406,79,744,322,400,0,0
62,585,164,225,59,522,167,226,0,1
27,184,33,60,28,234,53,81,1,1
1,3,1,2,6,23,4,10,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,3,1,2,6,14,2,8,0,1
32,58,10,43,41,67,15,56,10,11
95,223,68,163,83,270,95,179,22,15
114,548,235,350,125,470,209,334,10,14
161,575,313,474,175,529,278,454,11,12
247,417,261,508,244,418,255,499,19,19
301,307,201,502,303,277,179,483,24,26
306,158,101,407,301,186,117,418,36,33
260,143,77,337,261,128,71,332,36,37
186,135,58,244,185,117,53,238,37,39
90,70,22,112,99,60,19,117,46,39
28,26,5,33,35,20,4,39,20,23
1,3,0,1,6,11,2,8,0,3
0,0,0,0,0,0,0,0,13,15
0,0,0,0,0,0,0,0,34,29
0,0,0,0,0,0,0,0,37,35
0,0,0,0,0,0,0,0,22,21
0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,3,0,1,5,14,2,8,0,1
31,43,7,38,37,31,6,43,11,16
96,118,38,135,90,176,64,154,34,23
136,424,185,322,134,364,170,304,13,19
156,552,300,456,162,520,280,442,7,8
192,519,322,513,195,498,304,499,8,9
248,320,208,456,246,302,194,439,20,22
236,48,31,267,208,112,73,281,49,47
128,15,8,136,155,24,14,169,65,59
125,24,10,135,114,43,13,127,51,48
87,77,19,105,78,54,13,91,26,31
26,30,5,31,35,46,10,44,13,10
1,2,0,1,4,6,1,5,0,3
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,3,0,1,5,14,2,8,0,0
29,94,17,46,36,125,27,63,4,5
84,351,96,181,79,336,107,186,11,9
127,517,212,339,124,503,212,336,11,11
155,584,319,474,149,596,320,469,11,11
151,687,425,576,156,665,407,563,8,9
152,713,460,612,148,716,455,603,7,7
120,797,489,609,128,766,464,591,4,5
92,825,443,535,101,785,418,519,1,3
93,679,287,380,94,650,280,373,4,5
82,398,113,195,74,391,127,201,9,7
30,103,18,49,35,145,32,68,5,5
1,3,0,1,5,19,3,9,0,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,3,0,1,5,17,3,8,0,0
26,149,26,52,27,213,46,73,2,2
55,588,159,214,52,532,165,217,3,2
84,753,305,389,89,714,287,377,4,5
137,677,364,501,127,710,372,499,10,9
143,735,454,597,142,731,444,585,9,9
121,834,534,654,122,825,520,641,5,6
88,927,566,653,97,889,535,632,1,2
77,909,487,564,78,895,474,552,0,0
67,832,346,414,66,827,342,408,0,0
48,681,180,228,47,600,182,229,0,0
20,222,39,59,22,279,59,81,0,0
1,3,0,2,5,28,5,10,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,2,0,1,4,16,3,7,0,0
23,139,24,47,26,194,42,68,1,1
59,523,140,199,57,465,142,200,1,1
93,671,270,363,96,642,258,354,3,4
134,659,347,481,131,660,343,475,8,7
161,654,397,558,157,655,393,550,9,9
156,694,442,598,149,709,445,593,8,7
112,808,492,604,119,778,467,587,2,3
95,793,426,521,97,777,413,510,0,0
92,661,279,371,88,659,279,367,1,1
70,462,124,194,64,428,134,199,1,1
25,133,23,48,28,184,40,68,0,0
1,2,0,1,5,15,3,8,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5
0,0,0,0,0,0,0,0,18,17
0,0,0,0,0,0,0,0,31,29
0,0,0,0,0,0,0,0,24,26
0,0,0,0,0,0,0,0,25,28
1,1,0,1,3,4,1,4,32,29
22,20,4,25,31,22,5,36,26,30
85,37,9,93,82,27,7,88,40,39
149,16,6,155,146,24,8,154,53,50
158,13,6,164,157,15,7,165,64,63
134,10,6,141,171,18,11,183,74,66
203,18,11,215,181,16,10,192,62,66
161,15,9,170,175,19,11,186,69,66
136,15,8,144,125,9,5,130,69,71
106,6,2,108,101,7,2,103,67,68
67,26,5,72,61,17,4,65,55,56
20,19,3,23,24,14,3,26,35,43
1,0,0,1,4,2,0,4,39,42
0,0,0,0,0,0,0,0,52,49
0,0,0,0,0,0,0,0,49,49
0,0,0,0,0,0,0,0,45,41
0,0,0,0,0,0,0,0,23,23
0,0,0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,3,5,1,4,0,2
18,32,5,24,29,50,11,40,14,11
89,128,33,123,88,121,37,125,21,20
159,225,94,252,161,214,89,249,20,19
219,287,150,369,195,335,181,377,21,18
193,502,305,498,190,492,299,489,12,12
147,682,428,575,142,690,428,569,4,4
113,779,468,580,119,750,444,563,1,2
103,760,396,498,99,762,393,492,2,1
76,743,297,374,82,707,280,362,0,1
55,569,148,202,52,510,152,204,0,0
20,166,29,49,23,221,47,70,0,0
1,2,0,1,4,21,4,7,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,0,1,4,12,2,6,0,0
21,122,21,42,24,188,39,63,0,0
55,526,135,190,51,478,143,193,0,0
81,715,277,358,76,713,280,356,2,1
108,746,384,492,100,767,391,491,4,3
128,749,450,579,122,766,450,572,5,4
132,763,478,610,118,802,494,611,5,3
96,865,516,611,103,835,491,593,1,2
85,838,437,522,85,830,429,513,0,0
75,752,302,377,74,735,297,371,0,0
57,541,142,199,53,492,149,202,0,0
21,148,26,47,25,204,43,68,0,0
1,2,0,1,4,19,3,7,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,0,1,3,10,2,5,0,0
20,83,15,34,26,129,27,53,0,0
66,377,98,164,60,359,109,170,0,0
105,514,194,300,122,394,138,261,7,14
