,Year,Month,Day,Hour,Dhi,Dni,Ebh,Ghi,rain,tem,hum,Cloud,Zenith,gen
15518,2019,4,8,14,106,1024,890,996,0,18.5,39,0,30,5.619777
15519,2019,4,8,15,101,1003,808,910,0,18.1,36,0,36,4.884749
15520,2019,4,8,16,115,908,624,738,0,17.2,33,2.6,47,3.427053
15521,2019,4,8,17,123,763,407,530,0,16.4,27,4.3,58,2.757827
15522,2019,4,8,18,113,513,175,288,0,14.8,34,10.5,70,1.097006
15523,2019,4,8,19,50,146,25,75,0,12.4,45,21.6,83,0.181617
15524,2019,4,8,20,1,0,0,1,0,11.3,53,45.2,95,0
15525,2019,4,8,21,0,0,0,0,0,8.9,73,30.6,107,0
15526,2019,4,8,22,0,0,0,0,0,8.2,76,3.7,117,0
15527,2019,4,8,23,0,0,0,0,0,7.1,79,30,127,0
15528,2019,4,9,0,0,0,0,0,0,5.6,90,31,134,0
15529,2019,4,9,1,0,0,0,0,0,5.3,87,31,138,0
15530,2019,4,9,2,0,0,0,0,0,9.5,81,20.7,138,0
15531,2019,4,9,3,0,0,0,0,0,9.6,79,0,133,0
15532,2019,4,9,4,0,0,0,0,0,10.1,74,3.7,124,0
15533,2019,4,9,5,0,0,0,0,0,9.9,69,6.6,113,0
15534,2019,4,9,6,0,0,0,0,0,9.6,69,0,102,0
15535,2019,4,9,7,7,13,2,9,0,10,65,0,90,0.090358
15536,2019,4,9,8,98,169,37,135,0,11,61,14.2,77,0.664973
15537,2019,4,9,9,143,524,223,366,0,12.6,59,6.3,65,2.207002
15538,2019,4,9,10,280,342,203,482,0,13.6,55,20.7,53,2.984459
15539,2019,4,9,11,366,254,183,550,0,12.5,49,30,43,2.548531
15540,2019,4,9,12,99,0,0,99,0,11,63,89.1,33,0.725726
15541,2019,4,9,13,219,2,2,221,0,11.5,59,77.1,28,1.195461
15542,2019,4,9,14,46,0,0,46,2,9.6,69,95.1,30,0.446392
15543,2019,4,9,15,212,3,2,215,0.4,10.6,61,75.1,36,0.473196
15544,2019,4,9,16,40,0,0,40,0.3,10.8,58,94.5,46,0.173895
15545,2019,4,9,17,59,0,0,59,1.9,8.8,68,88.8,58,0.062413
15546,2019,4,9,18,63,2,1,63,1.3,9.1,68,77.9,70,0.027305
15547,2019,4,9,19,21,0,0,21,0,9.5,71,74.5,83,0.00032
15548,2019,4,9,20,0,0,0,0,2,8.5,84,89,95,0
15549,2019,4,9,21,0,0,0,0,1.7,8.4,90,91.1,106,0
15550,2019,4,9,22,0,0,0,0,1.4,8,92,91,117,0
15551,2019,4,9,23,0,0,0,0,0.4,8.6,90,91.1,127,0
15552,2019,4,10,0,0,0,0,0,0.2,8.6,89,91,134,0
15553,2019,4,10,1,0,0,0,0,0.5,8,93,90,138,0
15554,2019,4,10,2,0,0,0,0,0.1,8,89,90.2,137,0
15555,2019,4,10,3,0,0,0,0,0.2,7.8,92,90.7,132,0
15556,2019,4,10,4,0,0,0,0,0.3,7.3,98,76,124,0
15557,2019,4,10,5,0,0,0,0,0.1,7.4,94,68.9,113,0
15558,2019,4,10,6,0,0,0,0,0.2,6.8,94,37.4,101,0
15559,2019,4,10,7,4,1,0,4,0,6.5,96,49.1,89,0.006261
15560,2019,4,10,8,73,17,4,77,0,6.9,97,50.5,77,0.291259
15561,2019,4,10,9,107,5,2,109,0,7.2,97,71.3,65,0.2988
15562,2019,4,10,10,48,0,0,48,0,7.2,98,92.2,53,0.335507
15563,2019,4,10,11,26,0,0,26,0,7.4,96,96.8,42,0.362594
15564,2019,4,10,12,60,0,0,60,0,7.7,91,93.5,33,0.725768
15565,2019,4,10,13,126,0,0,126,0,7.8,87,87.2,28,2.026333
15566,2019,4,10,14,198,2,2,200,0,8.2,82,79.4,29,1.227448
15567,2019,4,10,15,117,1,1,118,0,7.7,86,86.7,35,0.966274
15568,2019,4,10,16,119,1,1,120,0,7.5,83,83.6,46,0.652093
15569,2019,4,10,17,172,10,5,178,0,7.4,80,66.4,58,0.593583
15570,2019,4,10,18,128,23,8,136,0,7.4,81,54.8,70,0.496265
15571,2019,4,10,19,34,9,1,35,0,7.1,84,58.6,82,0.024244
15572,2019,4,10,20,1,0,0,1,0,7.1,84,42.2,95,0
15573,2019,4,10,21,0,0,0,0,0,7,86,0,106,0
15574,2019,4,10,22,0,0,0,0,0,7,85,46.3,117,0
15575,2019,4,10,23,0,0,0,0,0,6.5,87,43.8,126,0
15576,2019,4,11,0,0,0,0,0,0,6.3,88,43.9,134,0
15577,2019,4,11,1,0,0,0,0,0,5.8,88,31,138,0
15578,2019,4,11,2,0,0,0,0,0,4.2,98,31,137,0
15579,2019,4,11,3,0,0,0,0,0,3.9,99,25.8,132,0
15580,2019,4,11,4,0,0,0,0,0,3.2,99,43.5,124,0
15581,2019,4,11,5,0,0,0,0,0,2.2,99,60.1,113,0
15582,2019,4,11,6,0,0,0,0,0,2.8,99,59.9,101,0
15583,2019,4,11,7,5,1,0,5,0,3.3,99,45.1,89,0.090038
15584,2019,4,11,8,92,44,10,102,0,5,99,40.3,77,0.733587
15585,2019,4,11,9,167,34,16,183,0,7.5,83,55.8,64,1.304783
15586,2019,4,11,10,319,197,122,441,0,10.8,72,30.6,52,2.512067
15587,2019,4,11,11,395,272,203,598,0,12.3,59,27,42,3.383583
15588,2019,4,11,12,462,78,66,527,0,12.8,54,44.3,33,3.066821
15589,2019,4,11,13,453,39,35,488,0,12.4,64,51.4,27,2.792926
15590,2019,4,11,14,472,51,45,517,0,12.9,64,48,29,3.135478
15591,2019,4,11,15,397,36,30,427,0,13,58,53.2,35,2.741398
15592,2019,4,11,16,334,89,60,394,0,12.8,58,47.8,46,2.426935
15593,2019,4,11,17,274,80,43,317,0,12.4,59,43.8,58,2.029314
15594,2019,4,11,18,154,113,38,192,0,11.5,65,41.6,70,1.188143
15595,2019,4,11,19,54,40,7,62,0,9.9,70,42.1,82,0.237848
15596,2019,4,11,20,1,1,0,2,0,9.2,76,22.9,95,0
15597,2019,4,11,21,0,0,0,0,0,8.2,83,61.8,106,0
15598,2019,4,11,22,0,0,0,0,0,7.4,86,39.6,117,0
15599,2019,4,11,23,0,0,0,0,0,7.3,88,30.1,126,0
15600,2019,4,12,0,0,0,0,0,0,6.5,93,30,134,0
15601,2019,4,12,1,0,0,0,0,0,5.6,97,31,137,0
15602,2019,4,12,2,0,0,0,0,0,3.7,99,10.4,137,0
15603,2019,4,12,3,0,0,0,0,0,3.4,99,27.6,131,0
15604,2019,4,12,4,0,0,0,0,0,1.8,99,0.1,123,0
15605,2019,4,12,5,0,0,0,0,0,1.2,99,0,112,0
15606,2019,4,12,6,0,0,0,0,0,0,99,0,101,0
15607,2019,4,12,7,9,20,3,12,0,0.5,99,0,89,0.112122
15608,2019,4,12,8,88,372,88,176,0,4.2,99,0,77,1.045587
15609,2019,4,12,9,109,701,305,415,0,9,99,0,64,2.657869
15610,2019,4,12,10,112,868,531,643,0,11.7,60,0,52,4.260514
15611,2019,4,12,11,108,967,721,829,0,14.6,49,0,42,5.309507
15612,2019,4,12,12,119,986,837,956,0,15.6,34,0,32,5.58144
15613,2019,4,12,13,116,1011,899,1014,0,16.6,36,0,27,5.292156
15614,2019,4,12,14,113,1008,885,998,0,16.6,44,0,29,5.171975
15615,2019,4,12,15,111,978,798,909,0,16.5,42,0,35,4.729389
15616,2019,4,12,16,104,931,650,754,0,15.7,34,0,46,3.903928
15617,2019,4,12,17,95,846,453,547,0,14.5,41,0,58,2.684206
15618,2019,4,12,18,109,483,169,278,0,12.7,48,11.1,70,1.106686
15619,2019,4,12,19,9,1,0,10,0,11.1,60,85.8,82,0.20032
15620,2019,4,12,20,1,1,0,2,0,7.7,77,28.1,94,0
15621,2019,4,12,21,0,0,0,0,0,7.1,80,31.9,106,0
15622,2019,4,12,22,0,0,0,0,0,4.6,91,37.4,116,0
15623,2019,4,12,23,0,0,0,0,0,4.9,93,31.1,126,0
15624,2019,4,13,0,0,0,0,0,0,3.9,98,17.5,133,0
15625,2019,4,13,1,0,0,0,0,0,2.6,99,0,137,0
15626,2019,4,13,2,0,0,0,0,0,2.8,95,43.8,136,0
15627,2019,4,13,3,0,0,0,0,0,2.8,97,30.6,131,0
15628,2019,4,13,4,0,0,0,0,0,2.9,99,60.7,123,0
15629,2019,4,13,5,0,0,0,0,0,3.4,97,60.2,112,0
15630,2019,4,13,6,0,0,0,0,0,2.8,99,20.9,100,0
15631,2019,4,13,7,9,6,1,10,0,3.8,98,25.7,88,0.089638
15632,2019,4,13,8,95,54,12,107,0,6.2,84,33.9,76,0.587718
15633,2019,4,13,9,209,139,62,271,0,10.6,56,32.4,64,1.726526
15634,2019,4,13,10,318,227,139,457,0,14.4,40,26.6,52,2.772375
15635,2019,4,13,11,415,185,140,555,0,16.1,34,31.3,41,2.903966
15636,2019,4,13,12,438,176,151,589,0,16,31,37.4,32,3.035251
15637,2019,4,13,13,215,797,716,931,0,18.1,25,6.8,26,5.696872
15638,2019,4,13,14,330,511,449,779,0,17.2,31,21.1,28,3.837739
15639,2019,4,13,15,277,604,496,772,0,16.1,30,14.8,35,3.310884
15640,2019,4,13,16,322,33,23,345,0,15.5,30,54.3,46,1.717566
15641,2019,4,13,17,255,53,28,283,0,15.3,31,49,58,1.873903
15642,2019,4,13,18,126,478,161,287,0,13.5,38,11.1,70,1.070299
15643,2019,4,13,19,48,61,11,59,0,11.3,49,40.1,82,0.329667
15644,2019,4,13,20,1,1,0,1,0,9.2,60,47,94,0
15645,2019,4,13,21,0,0,0,0,0,7.8,74,30.8,106,0
15646,2019,4,13,22,0,0,0,0,0,8.1,72,23.6,116,0
15647,2019,4,13,23,0,0,0,0,0,7.8,80,30,126,0
15648,2019,4,14,0,0,0,0,0,0,7.9,75,30,133,0
15649,2019,4,14,1,0,0,0,0,0,7.6,82,45.5,137,0
15650,2019,4,14,2,0,0,0,0,0,8.1,78,52.9,136,0
15651,2019,4,14,3,0,0,0,0,0,7.9,83,45,131,0
15652,2019,4,14,4,0,0,0,0,0,7.8,85,57.4,123,0
15653,2019,4,14,5,0,0,0,0,0,6.9,80,45,112,0
15654,2019,4,14,6,0,0,0,0,0,6.3,92,46,100,0
15655,2019,4,14,7,8,1,0,8,0,7.2,90,52.7,88,0.021444
15656,2019,4,14,8,85,20,5,90,0,9.6,73,52.8,76,0.342248
15657,2019,4,14,9,140,7,3,144,0,11.2,70,66.2,64,0.708463
15658,2019,4,14,10,234,11,7,241,0,12.5,69,62.5,52,1.126488
15659,2019,4,14,11,291,10,8,299,0,13.1,68,63.9,41,1.059036
15660,2019,4,14,12,69,0,0,69,0.2,11.4,81,92.8,32,0.452093
15661,2019,4,14,13,48,0,0,48,0,11.7,86,95.4,26,0.566013
15662,2019,4,14,14,69,0,0,69,0.2,11.4,93,93.2,28,1.068699
15663,2019,4,14,15,195,5,4,199,0,12.5,87,78.5,34,1.657735
15664,2019,4,14,16,318,244,168,487,0,12.4,78,37.4,45,2.501646
15665,2019,4,14,17,223,466,255,478,0,12.9,70,17.9,57,1.880476
15666,2019,4,14,18,67,790,277,345,0,11.9,68,0,69,1.509394
15667,2019,4,14,19,61,183,32,94,0,9.7,75,14.7,82,0.262354
15668,2019,4,14,20,2,6,1,3,0,8.6,81,0,94,0.00016
15669,2019,4,14,21,0,0,0,0,0,7.7,82,0,106,0
15670,2019,4,14,22,0,0,0,0,0,7.4,82,0,116,0
15671,2019,4,14,23,0,0,0,0,0,6.8,85,0,125,0
15672,2019,4,15,0,0,0,0,0,0,6.8,82,0,133,0
15673,2019,4,15,1,0,0,0,0,0,6.8,75,0,136,0
15674,2019,4,15,2,0,0,0,0,0,6,73,0,135,0
15675,2019,4,15,3,0,0,0,0,0,3.3,90,0,130,0
15676,2019,4,15,4,0,0,0,0,0,1.9,95,0,122,0
15677,2019,4,15,5,0,0,0,0,0,0.2,99,0,112,0
15678,2019,4,15,6,0,0,0,0,0,-1,99,0,100,0
15679,2019,4,15,7,13,27,5,18,0,0.5,99,0,88,0.135886
15680,2019,4,15,8,81,466,113,194,0,5.2,84,0,76,1.249444
15681,2019,4,15,9,106,738,332,439,0,10.9,49,0,63,2.969069
15682,2019,4,15,10,104,905,566,671,0,13.1,32,0,51,4.413343
15683,2019,4,15,11,98,1004,760,858,0,15.5,38,0,41,5.37768
15684,2019,4,15,12,106,1024,879,985,0,15.9,35,0,31,5.900568
15685,2019,4,15,13,103,1047,941,1043,0,16.2,40,0,26,6.044939
15686,2019,4,15,14,102,1042,926,1027,0,17.4,36,0,27,5.842981
15687,2019,4,15,15,99,1015,839,939,0,17.3,33,0,34,5.378392
15688,2019,4,15,16,86,992,699,785,0,16.4,32,0,45,4.512901
15689,2019,4,15,17,85,898,493,578,0,15.4,37,0,57,3.107259
15690,2019,4,15,18,100,623,227,327,0,14.1,38,3.3,69,1.3496
15691,2019,4,15,19,62,121,22,84,0,11.8,38,22.4,82,0.296901
15692,2019,4,15,20,2,6,1,3,0,11.2,28,0,94,0.00024
15693,2019,4,15,21,0,0,0,0,0,8.5,41,10.3,105,0
15694,2019,4,15,22,0,0,0,0,0,6.1,59,13.5,116,0
15695,2019,4,15,23,0,0,0,0,0,3.3,81,27.5,125,0
15696,2019,4,16,0,0,0,0,0,0,3,85,30,132,0
15697,2019,4,16,1,0,0,0,0,0,1.7,90,0.1,136,0
15698,2019,4,16,2,0,0,0,0,0,1.6,93,0,135,0
15699,2019,4,16,3,0,0,0,0,0,1,93,0,130,0
15700,2019,4,16,4,0,0,0,0,0,0.4,93,0,122,0
15701,2019,4,16,5,0,0,0,0,0,0.3,95,0,111,0
15702,2019,4,16,6,0,0,0,0,0,0.1,96,0,100,0
15703,2019,4,16,7,14,34,6,20,0,1.4,91,5.3,88,0.192598
15704,2019,4,16,8,99,336,90,189,0,6.8,70,7.6,75,1.072872
15705,2019,4,16,9,117,705,316,434,0,12.1,51,2.6,63,2.687415
15706,2019,4,16,10,100,923,577,677,0,19.1,29,0,51,3.915827
15707,2019,4,16,11,120,953,732,852,0,20.7,21,1.2,40,4.657537
15708,2019,4,16,12,246,748,640,886,0,20.8,22,10.4,31,4.55736
15709,2019,4,16,13,333,611,552,885,0,21.2,18,15.5,25,4.595091
15710,2019,4,16,14,298,664,589,887,0,21.6,21,13.9,27,4.938244
15711,2019,4,16,15,353,389,321,674,0,20.2,24,28.4,34,3.208552
15712,2019,4,16,16,259,546,380,639,0,19.7,27,18,45,2.899309
15713,2019,4,16,17,270,172,97,368,0,18.2,29,36.9,57,1.452215
15714,2019,4,16,18,113,12,4,117,0,16.7,38,64.7,69,0.654973
15715,2019,4,16,19,40,9,2,42,0,15.6,46,62.4,81,0.09976
15716,2019,4,16,20,1,0,0,1,0,14.3,51,63.5,94,0
15717,2019,4,16,21,0,0,0,0,0,13.3,59,13.7,105,0
15718,2019,4,16,22,0,0,0,0,0,12.3,67,64.9,115,0
15719,2019,4,16,23,0,0,0,0,0,11.4,79,61,125,0
15720,2019,4,17,0,0,0,0,0,0,12.3,74,60,132,0
15721,2019,4,17,1,0,0,0,0,0,12.5,76,41.9,136,0
15722,2019,4,17,2,0,0,0,0,1.5,11.1,88,60,135,0
15723,2019,4,17,3,0,0,0,0,0.1,11.3,93,59.6,130,0
15724,2019,4,17,4,0,0,0,0,0.6,11.4,95,59.3,122,0
15725,2019,4,17,5,0,0,0,0,0.4,10.6,98,60,111,0
15726,2019,4,17,6,0,0,0,0,0.1,9.4,99,77.8,99,0
15727,2019,4,17,7,7,1,0,7,0.1,9.7,99,66.4,87,0.122084
15728,2019,4,17,8,97,361,93,190,0,13.5,85,0,75,0.883579
15729,2019,4,17,9,119,673,303,423,0,15.4,66,0,63,2.872135
15730,2019,4,17,10,125,830,519,645,0,16.9,65,0,51,4.262114
15731,2019,4,17,11,133,902,694,827,0,17.8,63,0,40,4.539305
15732,2019,4,17,12,130,959,823,953,0,19.4,52,0,31,4.840632
15733,2019,4,17,13,496,104,94,591,0,17.8,59,41.6,25,3.044884
15734,2019,4,17,14,480,79,70,550,0,17.4,56,44.6,27,3.652303
15735,2019,4,17,15,230,729,599,830,0,18.6,49,8.3,34,5.583697
15736,2019,4,17,16,117,897,637,754,0,18.7,42,0,45,4.629907
15737,2019,4,17,17,108,801,440,548,0,17.3,55,0,57,3.212981
15738,2019,4,17,18,105,564,206,311,0,16.1,59,0,69,1.582349
15739,2019,4,17,19,56,222,40,96,0,13.8,65,1.2,81,0.277798
15740,2019,4,17,20,2,6,1,3,0,10.6,82,0,94,0.00024
15741,2019,4,17,21,0,0,0,0,0,9.1,89,0,105,0
15742,2019,4,17,22,0,0,0,0,0,7.2,98,0,115,0
15743,2019,4,17,23,0,0,0,0,0,6.1,99,0,125,0
15744,2019,4,18,0,0,0,0,0,0,5.9,99,0,132,0
15745,2019,4,18,1,0,0,0,0,0,5.2,99,0,135,0
15746,2019,4,18,2,0,0,0,0,0,5.3,99,0,134,0
15747,2019,4,18,3,0,0,0,0,0,3.7,99,0,129,0
15748,2019,4,18,4,0,0,0,0,0,4.2,99,0,121,0
15749,2019,4,18,5,0,0,0,0,0,3.4,99,0,111,0
15750,2019,4,18,6,0,0,0,0,0,3.7,99,0,99,0
15751,2019,4,18,7,16,26,4,21,0,5,99,0,87,0.151789
15752,2019,4,18,8,100,321,84,183,0,10,99,0,75,1.022556
15753,2019,4,18,9,171,478,217,388,0,16,76,6.2,63,2.0416
15754,2019,4,18,10,142,782,500,642,0,15.6,76,0,50,4.21872
15755,2019,4,18,11,133,902,693,827,0,17.6,68,0,40,5.278985
15756,2019,4,18,12,140,937,813,953,0,18.5,64,0,30,5.888766
15757,2019,4,18,13,137,963,872,1009,0,19.3,52,0,25,6.066265
15758,2019,4,18,14,137,953,854,991,0,20,53,0,26,5.782749
15759,2019,4,18,15,127,938,775,902,0,19.8,50,0,34,5.100194
15760,2019,4,18,16,121,882,627,748,0,19.8,51,0,45,3.789305
15761,2019,4,18,17,112,784,431,543,0,18.8,52,0,57,2.533836
15762,2019,4,18,18,106,556,203,310,0,17.3,58,0,69,1.225533
15763,2019,4,18,19,63,98,18,82,0,14.9,70,17.4,81,0.257853
15764,2019,4,18,20,2,6,1,3,0,12.6,82,0,93,0.00016
15765,2019,4,18,21,0,0,0,0,0,10.9,91,0,105,0
15766,2019,4,18,22,0,0,0,0,0,10.3,93,0,115,0
15767,2019,4,18,23,0,0,0,0,0,10.7,92,0,124,0
15768,2019,4,19,0,0,0,0,0,0,11.7,93,0,131,0
15769,2019,4,19,1,0,0,0,0,0,12.2,93,0,135,0
15770,2019,4,19,2,0,0,0,0,0,12.5,92,0,134,0
15771,2019,4,19,3,0,0,0,0,0,12.8,91,0,129,0
15772,2019,4,19,4,0,0,0,0,0,13,90,0,121,0
15773,2019,4,19,5,0,0,0,0,0,12.8,94,0,110,0
15774,2019,4,19,6,0,0,0,0,0,12.7,96,0,99,0
15775,2019,4,19,7,16,20,3,19,0,13.4,94,4.3,87,0.026905
15776,2019,4,19,8,84,20,5,89,0,14.4,89,45.8,75,0.319284
15777,2019,4,19,9,222,169,79,301,0,16.9,77,21.7,62,1.898463
15778,2019,4,19,10,332,146,94,426,0,18.4,74,29.4,50,2.920838
15779,2019,4,19,11,414,87,67,481,0,19.1,72,38.7,39,2.632025
15780,2019,4,19,12,344,12,10,354,0,16.4,78,61,30,2.118349
15781,2019,4,19,13,238,2,2,241,0,14.9,81,75.1,24,1.566088
15782,2019,4,19,14,131,1,1,131,0,15.9,76,86.3,26,0.943267
15783,2019,4,19,15,401,118,98,499,0,15.4,73,42.7,33,2.874097
15784,2019,4,19,16,226,6,5,231,0,14.5,74,68.7,45,1.163293
15785,2019,4,19,17,283,119,65,347,0,14.8,73,36.1,57,1.689162
15786,2019,4,19,18,141,24,9,150,0,13.7,75,53.6,69,0.564114
15787,2019,4,19,19,44,12,2,47,0,12.8,74,56.4,81,0.077015
15788,2019,4,19,20,2,7,1,3,0,11.8,78,0,93,0.00016
15789,2019,4,19,21,0,0,0,0,0,11.7,77,0,105,0
15790,2019,4,19,22,0,0,0,0,0,11.6,76,0,115,0
15791,2019,4,19,23,0,0,0,0,0,11,79,0,124,0
15792,2019,4,20,0,0,0,0,0,0,10.4,81,0,131,0
15793,2019,4,20,1,0,0,0,0,0,10.2,83,0,135,0
15794,2019,4,20,2,0,0,0,0,0,9.8,83,0,134,0
15795,2019,4,20,3,0,0,0,0,0,9.6,83,0,129,0
15796,2019,4,20,4,0,0,0,0,0,9,87,0,121,0
15797,2019,4,20,5,0,0,0,0,0,9.4,84,0,110,0
15798,2019,4,20,6,0,0,0,0,0,9.6,81,0,99,0
15799,2019,4,20,7,20,34,6,26,0,10.5,77,1.3,87,0.177095
15800,2019,4,20,8,108,303,84,192,0,12.8,67,1.7,74,1.121962
15801,2019,4,20,9,135,618,288,423,0,14.8,63,0,62,2.606661
15802,2019,4,20,10,142,784,501,643,0,16.4,59,0,50,4.029971
15803,2019,4,20,11,150,862,672,822,0,18.6,54,0,39,5.041457
15804,2019,4,20,12,147,919,797,944,0,19.6,48,0,30,5.677166
15805,2019,4,20,13,152,929,847,999,0,21,47,0,24,5.817916
15806,2019,4,20,14,151,922,832,982,0,22.2,47,0,26,5.756585
15807,2019,4,20,15,143,900,753,896,0,21.6,48,0,33,5.203415
15808,2019,4,20,16,129,860,616,745,0,21.8,48,0,44,4.218337
15809,2019,4,20,17,126,742,419,544,0,20.3,51,0,56,2.903832
15810,2019,4,20,18,102,583,213,315,0,18.6,56,0,69,1.397865
15811,2019,4,20,19,65,104,19,84,0,16.1,62,18.2,81,0.306442
15812,2019,4,20,20,2,7,1,3,0,13.7,75,0,93,0.00032
15813,2019,4,20,21,0,0,0,0,0,12.8,77,0,104,0
15814,2019,4,20,22,0,0,0,0,0,11.4,85,0,115,0
15815,2019,4,20,23,0,0,0,0,0,10.3,92,0,124,0
15816,2019,4,21,0,0,0,0,0,0,9.3,96,0,131,0
15817,2019,4,21,1,0,0,0,0,0,8.5,99,0,134,0
15818,2019,4,21,2,0,0,0,0,0,8.4,99,0,133,0
15819,2019,4,21,3,0,0,0,0,0,8.2,99,0,128,0
15820,2019,4,21,4,0,0,0,0,0,7.7,99,0,120,0
15821,2019,4,21,5,0,0,0,0,0,7.4,99,0,110,0
15822,2019,4,21,6,0,0,0,0,0,7.8,99,0,98,0
15823,2019,4,21,7,20,18,3,23,0,8.5,99,1,86,0.182636
15824,2019,4,21,8,112,215,60,172,0,13,85,0,74,1.029284
15825,2019,4,21,9,160,492,229,389,0,17.6,67,0,62,2.509082
15826,2019,4,21,10,223,542,342,565,0,20.6,54,6.6,50,3.460535
15827,2019,4,21,11,339,46,35,374,0,20,50,52.4,39,2.429389
15828,2019,4,21,12,255,7,6,261,0,19.7,53,71.3,29,1.613183
15829,2019,4,21,13,407,34,31,437,0,20.8,57,55,24,2.632408
15830,2019,4,21,14,452,110,100,552,0,21.9,52,42.5,25,2.925928
15831,2019,4,21,15,298,25,22,319,0,21.5,54,63.6,33,1.591958
15832,2019,4,21,16,126,2,1,127,0,21.8,54,82.2,44,1.142707
15833,2019,4,21,17,256,44,25,280,0,21,56,47.4,56,1.260695
15834,2019,4,21,18,128,17,6,134,0,19.5,62,56.7,68,0.654552
15835,2019,4,21,19,42,10,2,43,0,18.8,60,58,81,0.111322
15836,2019,4,21,20,2,1,0,2,0,17.1,69,29.2,93,0.00016
15837,2019,4,21,21,0,0,0,0,0,15.7,75,31,104,0
15838,2019,4,21,22,0,0,0,0,0,15.1,78,24,114,0
15839,2019,4,21,23,0,0,0,0,0,13.6,87,23.2,124,0
15840,2019,4,22,0,0,0,0,0,0,12.3,95,20.6,130,0
15841,2019,4,22,1,0,0,0,0,0,11.6,98,27.3,134,0
15842,2019,4,22,2,0,0,0,0,0,11,99,0.1,133,0
15843,2019,4,22,3,0,0,0,0,0,10.2,99,0,128,0
15844,2019,4,22,4,0,0,0,0,0,8.6,99,0,120,0
15845,2019,4,22,5,0,0,0,0,0,8.3,99,0,110,0
15846,2019,4,22,6,0,0,0,0,0,8.6,99,0,98,0
15847,2019,4,22,7,25,38,6,31,0,9.7,99,1,86,0.189857
15848,2019,4,22,8,100,399,110,210,0,14.1,86,0,74,1.202097
15849,2019,4,22,9,121,684,319,440,0,18.9,69,0,62,2.752611
15850,2019,4,22,10,143,789,515,658,0,21.7,58,0,49,4.062918
15851,2019,4,22,11,139,892,696,835,0,22.2,58,0,39,5.021794
15852,2019,4,22,12,147,924,809,956,0,22.5,57,0,29,5.610535
15853,2019,4,22,13,151,935,859,1010,0,22.9,51,0,23,5.805895
15854,2019,4,22,14,142,943,852,994,0,23.9,50,0,25,5.659284
15855,2019,4,22,15,133,927,775,908,0,23.3,49,0,33,4.878568
15856,2019,4,22,16,201,696,503,704,0,22.7,49,7.3,44,4.055503
15857,2019,4,22,17,149,613,352,501,0,21.3,50,11.6,56,2.317208
15858,2019,4,22,18,122,519,195,317,0,18.9,54,4,68,1.384682
15859,2019,4,22,19,42,23,5,47,0,17.8,60,63.1,81,0.262733
15860,2019,4,22,20,2,1,0,2,0,17.4,61,33.1,93,0.00016
15861,2019,4,22,21,0,0,0,0,0,17,62,34.3,104,0
15862,2019,4,22,22,0,0,0,0,0,17,59,29,114,0
15863,2019,4,22,23,0,0,0,0,0,16,65,29.8,123,0
15864,2019,4,23,0,0,0,0,0,0,15.3,69,31,130,0
15865,2019,4,23,1,0,0,0,0,0,15.6,67,31,134,0
15866,2019,4,23,2,0,0,0,0,0,14.4,75,31,133,0
15867,2019,4,23,3,0,0,0,0,0,13.8,79,31.8,128,0
15868,2019,4,23,4,0,0,0,0,0,14.6,71,59.1,120,0
15869,2019,4,23,5,0,0,0,0,0,14.3,70,59.4,109,0
15870,2019,4,23,6,0,0,0,0,0,14,72,61.2,98,0
15871,2019,4,23,7,17,7,1,18,0,14.8,69,42.8,86,0.027465
15872,2019,4,23,8,62,6,2,64,0,16.1,64,68,74,0.177655
15873,2019,4,23,9,69,1,1,69,0,16.2,65,83.7,61,0.376295
15874,2019,4,23,10,69,0,0,69,0.2,14.5,80,89.1,49,0.50168
15875,2019,4,23,11,39,0,0,39,1.9,14.1,90,95.1,38,0.441688
15876,2019,4,23,12,39,0,0,39,2,13.8,95,95.8,29,0.520425
15877,2019,4,23,13,71,0,0,71,1.3,15,92,92.7,23,0.949752
15878,2019,4,23,14,164,1,1,165,0,17.2,85,82.9,25,2.500194
15879,2019,4,23,15,412,48,40,452,0,15.9,89,48.8,33,2.350493
15880,2019,4,23,16,202,5,3,205,0.3,15.6,92,72.1,44,0.916884
15881,2019,4,23,17,162,9,5,167,0,15.9,89,69,56,0.954051
15882,2019,4,23,18,79,4,2,81,0,15.9,94,75,68,0.238088
15883,2019,4,23,19,5,0,0,5,0,15.8,93,93.9,81,0.027465
15884,2019,4,23,20,1,0,0,1,0,16,90,73.4,93,0
15885,2019,4,23,21,0,0,0,0,0,15.7,95,12.8,104,0
15886,2019,4,23,22,0,0,0,0,0.2,15.7,96,0,114,0
15887,2019,4,23,23,0,0,0,0,0.1,16,95,0,123,0
15888,2019,4,24,0,0,0,0,0,0,16.2,94,0,130,0
15889,2019,4,24,1,0,0,0,0,0,16,96,0,133,0
15890,2019,4,24,2,0,0,0,0,0,16,95,3.7,132,0
15891,2019,4,24,3,0,0,0,0,0,15.6,98,0.1,127,0
15892,2019,4,24,4,0,0,0,0,0,15.6,99,0,119,0
15893,2019,4,24,5,0,0,0,0,0,15.8,98,19.8,109,0
15894,2019,4,24,6,0,0,0,0,0,15.7,99,62.2,98,0
15895,2019,4,24,7,20,11,2,22,0,16.1,99,38.4,86,0.090758
15896,2019,4,24,8,95,24,6,101,0,16.7,96,48.7,74,0.30104
15897,2019,4,24,9,162,11,5,168,0,17.1,94,60.4,61,0.815305
