Year,Month,Day,Hour,Dhi,Dni,Ebh,Ghi,rain,tem,hum,Cloud,Zenith,gen
2018,7,9,13,505,167,162,667,0,24.4,85,32.7,13,1.506337
2018,7,9,14,460,312,301,762,0,25.2,82,22.7,14,4.628438
2018,7,9,15,268,624,567,835,0,26.2,82,9.3,25,3.585979
2018,7,9,16,414,52,42,456,0,26,84,42.9,37,2.229086
2018,7,9,17,302,66,42,344,0,24.1,90,44.8,49,2.136173
2018,7,9,18,190,38,19,208,0,23.3,93,52.8,62,0.279234
2018,7,9,19,79,5,1,81,0,23,95,64.1,74,0.278354
2018,7,9,20,11,3,1,12,0,22.7,98,79.7,85,0.036707
2018,7,9,21,0,0,0,0,0,22.5,99,34.3,95,0
2018,7,9,22,0,0,0,0,0,22.9,96,19.4,105,0
2018,7,9,23,0,0,0,0,0,22.7,95,20.6,114,0
2018,7,10,0,0,0,0,0,0,22.5,93,4.4,120,0
2018,7,10,1,0,0,0,0,0,22.4,94,0,123,0
2018,7,10,2,0,0,0,0,0,22.4,93,0,122,0
2018,7,10,3,0,0,0,0,0,22.2,94,0,119,0
2018,7,10,4,0,0,0,0,0,22.4,92,0,112,0
2018,7,10,5,0,0,0,0,0,22.4,90,3.7,103,0
2018,7,10,6,2,4,1,3,0,22.2,91,4.7,93,0.005861
2018,7,10,7,55,188,34,88,0,22.8,88,5.3,81,0.270893
2018,7,10,8,138,25,8,146,0,23.7,87,48.2,69,0.757912
2018,7,10,9,242,229,121,363,0,24.4,86,26,57,1.968909
2018,7,10,10,347,189,135,482,0,25.9,83,29.9,45,2.796219
2018,7,10,11,263,552,459,722,0,27.5,76,14.1,33,3.81944
2018,7,10,12,195,776,721,916,0,26.3,80,3.1,22,4.040804
2018,7,10,13,408,417,406,814,0,28.5,74,18,13,4.050762
2018,7,10,14,313,558,542,854,0,29.2,72,13.8,14,4.468211
2018,7,10,15,360,447,406,766,0,28.7,73,16.6,25,3.833091
2018,7,10,16,235,612,492,727,0,28.4,73,8.6,37,3.235768
2018,7,10,17,145,719,476,621,0,28.2,73,1.6,49,2.095461
2018,7,10,18,194,301,148,342,0,27.3,76,22.2,62,1.462817
2018,7,10,19,129,140,39,169,0,26.9,76,25.7,74,0.725065
2018,7,10,20,30,22,4,34,0,25.6,80,37.6,85,0.060632
2018,7,10,21,0,0,0,0,0,24.7,83,60.3,95,0
2018,7,10,22,0,0,0,0,0,24.7,82,31,105,0
2018,7,10,23,0,0,0,0,0,24.9,80,45.8,114,0
2018,7,11,0,0,0,0,0,0,24.6,80,35.3,120,0
2018,7,11,1,0,0,0,0,0,24.5,80,34.6,123,0
2018,7,11,2,0,0,0,0,0,24.4,81,31,122,0
2018,7,11,3,0,0,0,0,0,24.2,83,31,119,0
2018,7,11,4,0,0,0,0,0,25.5,77,31,112,0
2018,7,11,5,0,0,0,0,0,25,82,22.6,103,0
2018,7,11,6,2,5,1,3,0,24.8,85,0,93,0.011482
2018,7,11,7,45,26,5,50,0,24.7,87,45.7,81,0.163053
2018,7,11,8,113,427,154,267,0,26.9,80,6.5,69,1.130703
2018,7,11,9,114,699,378,492,0,27.4,79,0,57,2.235364
2018,7,11,10,176,669,470,646,0,28.4,77,5.6,45,3.550661
2018,7,11,11,146,832,696,842,0,28.6,76,0,33,4.035726
2018,7,11,12,162,849,789,950,0,29.8,72,0.1,22,4.493259
2018,7,11,13,209,781,760,969,0,30.5,71,3.3,13,4.497756
2018,7,11,14,225,751,728,952,0,29.8,73,4.4,14,4.08272
2018,7,11,15,293,580,526,819,0,29.6,74,11.7,25,3.542737
2018,7,11,16,347,368,295,642,0,29.4,75,20.5,37,3.159886
2018,7,11,17,146,724,479,625,0,29.2,73,2.3,49,2.762067
2018,7,11,18,201,254,126,327,0,28.2,77,26.8,62,1.127907
2018,7,11,19,105,240,74,179,0,27.2,80,25.3,74,0.662615
2018,7,11,20,34,116,20,54,0,25.6,88,0.1,85,0.037587
2018,7,11,21,0,0,0,0,0,25.1,89,0,96,0
2018,7,11,22,0,0,0,0,0,25.1,88,0,105,0
2018,7,11,23,0,0,0,0,0,24.8,90,0,114,0
2018,7,12,0,0,0,0,0,0,24.2,93,0,120,0
2018,7,12,1,0,0,0,0,0,24.5,90,0,123,0
2018,7,12,2,0,0,0,0,0,24,93,0,123,0
2018,7,12,3,0,0,0,0,0,23.8,96,0,119,0
2018,7,12,4,0,0,0,0,0,23.4,97,0,112,0
2018,7,12,5,0,0,0,0,0,23.9,95,0,104,0
2018,7,12,6,2,2,0,2,0,23.8,98,10.2,93,0.011322
2018,7,12,7,57,128,23,80,0,25.6,88,8.9,81,0.285255
2018,7,12,8,84,577,196,280,0,27,82,0,70,0.912771
2018,7,12,9,114,698,375,489,0,28.7,78,0,58,1.001571
2018,7,12,10,132,782,550,681,0,29.6,74,0,45,3.583048
2018,7,12,11,146,831,695,841,0,30.1,71,0,33,4.403183
2018,7,12,12,162,847,786,948,0,30,69,0.1,22,4.271238
2018,7,12,13,288,633,617,904,0,31.7,65,9.7,13,5.048072
2018,7,12,14,167,859,828,995,0,31.4,67,0,15,5.012968
2018,7,12,15,163,836,759,922,0,32.5,61,0,25,4.690606
2018,7,12,16,150,803,644,794,0,31.6,68,0,37,3.95872
2018,7,12,17,135,748,494,628,0,31,72,0,49,2.959499
2018,7,12,18,106,683,324,430,0,29.8,73,0,62,1.697364
2018,7,12,19,105,335,97,202,0,28.6,78,10.2,74,0.555853
2018,7,12,20,32,73,12,45,0,26.5,89,10.7,85,0.053651
2018,7,12,21,0,0,0,0,0,25.9,90,31.1,96,0
2018,7,12,22,0,0,0,0,0,24.9,97,31,105,0
2018,7,12,23,0,0,0,0,0,24.1,99,27.3,114,0
2018,7,13,0,0,0,0,0,0,23.9,99,30.3,120,0
2018,7,13,1,0,0,0,0,0,23.7,99,23.7,123,0
2018,7,13,2,0,0,0,0,0,23.3,99,32.9,123,0
2018,7,13,3,0,0,0,0,0,23.9,99,30.8,119,0
2018,7,13,4,0,0,0,0,0,24.7,98,30,112,0
2018,7,13,5,0,0,0,0,0,24.7,97,26.1,104,0
2018,7,13,6,2,4,1,2,0,24.7,95,1.6,93,0.00032
2018,7,13,7,53,66,12,65,0,25,95,28.6,82,0.221764
2018,7,13,8,155,134,43,198,0,26.1,87,29.1,70,0.811962
2018,7,13,9,245,202,113,357,0,26.7,84,28.2,58,1.685095
2018,7,13,10,228,536,381,609,0,28.9,74,11.6,45,3.136105
2018,7,13,11,144,839,701,845,0,30.1,71,0,33,4.615768
2018,7,13,12,156,864,802,959,0,30.5,67,0,22,5.059937
2018,7,13,13,163,875,850,1013,0,30.5,67,0,14,4.930286
2018,7,13,14,327,571,551,878,0,30.4,68,12.6,15,4.193806
2018,7,13,15,156,859,780,936,0,30.4,69,0,25,4.782105
2018,7,13,16,142,835,669,811,0,30.5,70,0,37,4.035596
2018,7,13,17,126,783,517,643,0,30.5,68,0,49,3.027874
2018,7,13,18,97,733,348,446,0,29.4,69,0,62,1.739554
2018,7,13,19,75,563,160,235,0,28.1,74,1.3,74,0.495701
2018,7,13,20,33,99,17,50,0,25.9,87,7.9,85,0.037907
2018,7,13,21,0,0,0,0,0,24.6,96,0,96,0
2018,7,13,22,0,0,0,0,0,24.3,96,0,105,0
2018,7,13,23,0,0,0,0,0,24.3,97,0,114,0
2018,7,14,0,0,0,0,0,0,23.2,99,0,120,0
2018,7,14,1,0,0,0,0,0,23.4,99,0,123,0
2018,7,14,2,0,0,0,0,0,23.3,99,0,123,0
2018,7,14,3,0,0,0,0,0,22.8,99,0,119,0
2018,7,14,4,0,0,0,0,0,22.3,99,0,113,0
2018,7,14,5,0,0,0,0,0,22.1,99,0,104,0
2018,7,14,6,2,4,1,2,0,22.4,99,0,93,0.006021
2018,7,14,7,48,248,43,91,0,23.7,99,2.7,82,0.306998
2018,7,14,8,79,616,208,287,0,25,89,0,70,1.191069
2018,7,14,9,149,589,307,456,0,27,81,7.6,58,1.686413
2018,7,14,10,238,509,360,598,0,28.6,74,13.1,45,3.118585
2018,7,14,11,181,758,636,817,0,29.9,73,3.7,33,4.453499
2018,7,14,12,155,867,805,960,0,30.9,64,0,22,5.016568
2018,7,14,13,160,882,856,1016,0,31.3,66,0,14,5.08368
2018,7,14,14,160,880,849,1009,0,30.9,69,0,15,4.968358
2018,7,14,15,154,864,785,939,0,31.1,67,0,25,4.728514
2018,7,14,16,140,841,674,814,0,30.3,71,0,37,4.017752
2018,7,14,17,118,814,529,646,0,30.2,67,0,49,2.906707
2018,7,14,18,96,741,351,448,0,29.5,69,0,62,1.501103
2018,7,14,19,79,538,154,232,0,27.3,80,2.9,74,0.437128
2018,7,14,20,34,77,13,47,0,25.5,92,12.4,85,0.044728
2018,7,14,21,0,0,0,0,0,24.8,96,0,96,0
2018,7,14,22,0,0,0,0,0,23.9,99,0,106,0
2018,7,14,23,0,0,0,0,0,23.5,99,0,114,0
2018,7,15,0,0,0,0,0,0,23.3,99,0,120,0
2018,7,15,1,0,0,0,0,0,23.6,99,0,123,0
2018,7,15,2,0,0,0,0,0,22.7,99,0,123,0
2018,7,15,3,0,0,0,0,0,22.2,99,0,119,0
2018,7,15,4,0,0,0,0,0,21.8,99,0,113,0
2018,7,15,5,0,0,0,0,0,21.9,99,0,104,0
2018,7,15,6,1,3,1,2,0,21.3,99,0,93,0.016303
2018,7,15,7,48,189,33,81,0,23,99,4.6,82,0.325583
2018,7,15,8,118,338,120,237,0,25.5,93,14.8,70,0.869065
2018,7,15,9,108,712,375,483,0,27.5,81,0,58,2.310324
2018,7,15,10,132,776,544,675,0,29.7,69,0,46,3.637987
2018,7,15,11,148,822,687,835,0,31.3,61,0,33,4.317684
2018,7,15,12,158,853,788,947,0,31.8,58,0,22,4.638467
2018,7,15,13,166,862,836,1002,0,32.8,60,0,14,4.772594
2018,7,15,14,166,860,829,995,0,32.6,59,0,15,4.772636
2018,7,15,15,158,851,772,930,0,32.5,61,0,25,4.586703
2018,7,15,16,143,830,666,808,0,32.5,62,0,37,4.019853
2018,7,15,17,120,800,519,639,0,31.2,58,0,49,2.983524
2018,7,15,18,100,714,339,439,0,30.1,66,0,62,1.657036
2018,7,15,19,90,451,128,218,0,27.9,72,5.1,74,0.499621
2018,7,15,20,33,55,9,43,0,25.9,83,13.5,85,0.048509
2018,7,15,21,0,0,0,0,0,24.3,93,0,96,0
2018,7,15,22,0,0,0,0,0,23.5,98,0,106,0
2018,7,15,23,0,0,0,0,0,23.1,99,0,114,0
2018,7,16,0,0,0,0,0,0,22.7,99,0,120,0
2018,7,16,1,0,0,0,0,0,22.3,99,0,123,0
2018,7,16,2,0,0,0,0,0,21.6,99,0,123,0
2018,7,16,3,0,0,0,0,0,21.6,99,0,119,0
2018,7,16,4,0,0,0,0,0,21.2,99,0,113,0
2018,7,16,5,0,0,0,0,0,21.1,99,0,104,0
2018,7,16,6,1,3,1,2,0,21,99,0,93,0.006101
2018,7,16,7,50,113,20,70,0,22.5,99,9.3,82,0.291537
2018,7,16,8,98,471,161,258,0,25.3,88,1.5,70,1.133082
2018,7,16,9,114,678,356,471,0,28.4,72,0,58,2.382834
2018,7,16,10,137,753,527,664,0,29.7,70,0,46,3.465693
2018,7,16,11,153,804,672,825,0,31.6,63,0,33,4.317646
2018,7,16,12,161,841,775,936,0,31.7,62,0,23,4.846914
2018,7,16,13,170,846,820,990,0,32.1,58,0,14,5.056257
2018,7,16,14,171,844,813,984,0,32.1,61,0,15,4.897044
2018,7,16,15,163,828,749,912,0,32,59,0,25,4.648678
2018,7,16,16,154,788,632,785,0,31.7,58,0,37,4.016712
2018,7,16,17,131,750,487,618,0,31.8,54,0,49,2.978463
2018,7,16,18,112,649,308,420,0,29.8,64,0,62,1.680021
2018,7,16,19,98,367,105,202,0,28.1,72,5.5,74,0.539309
2018,7,16,20,31,40,7,38,0,26.2,80,12.2,85,0.058792
2018,7,16,21,0,0,0,0,0,24.5,94,0,96,0
2018,7,16,22,0,0,0,0,0,23.8,98,0,106,0
2018,7,16,23,0,0,0,0,0,23.4,99,0,114,0
2018,7,17,0,0,0,0,0,0,22.9,99,0,120,0
2018,7,17,1,0,0,0,0,0,22.5,99,0,124,0
2018,7,17,2,0,0,0,0,0,22.4,99,0,123,0
2018,7,17,3,0,0,0,0,0,22,99,0,120,0
2018,7,17,4,0,0,0,0,0,21.9,99,0,113,0
2018,7,17,5,0,0,0,0,0,21.6,99,0,104,0
2018,7,17,6,1,3,1,2,0,21.6,99,0,93,0.006021
2018,7,17,7,50,121,21,71,0,23.2,99,7.9,82,0.282615
2018,7,17,8,92,510,173,265,0,26.1,87,0,70,1.133802
2018,7,17,9,111,693,364,476,0,28.7,72,0,58,2.402438
2018,7,17,10,127,786,543,671,0,30.3,69,0,46,3.50032
2018,7,17,11,148,820,685,834,0,30.9,68,0,33,3.797251
2018,7,17,12,158,849,783,941,0,31.8,67,0,23,4.174286
2018,7,17,13,169,849,823,992,0,32.3,65,0,14,4.338859
2018,7,17,14,169,849,818,987,0,32,63,0,15,4.327941
2018,7,17,15,158,844,763,921,0,32.3,62,0,25,4.066029
2018,7,17,16,146,816,654,800,0,31.5,62,0,37,3.466552
2018,7,17,17,124,781,507,631,0,31.6,62,0,49,2.573735
2018,7,17,18,105,688,327,431,0,30.6,62,0,62,1.469415
2018,7,17,19,94,409,117,211,0,28.5,72,5.6,74,0.446589
2018,7,17,20,32,53,9,41,0,26.5,76,11,85,0.038947
2018,7,17,21,0,0,0,0,0,24.8,86,0,96,0
2018,7,17,22,0,0,0,0,0,24,91,0,106,0
2018,7,17,23,0,0,0,0,0,23.1,98,0,114,0
2018,7,18,0,0,0,0,0,0,22.6,99,0,121,0
2018,7,18,1,0,0,0,0,0,22.3,99,0,124,0
2018,7,18,2,0,0,0,0,0,22.1,99,0,123,0
2018,7,18,3,0,0,0,0,0,21.7,99,0,120,0
2018,7,18,4,0,0,0,0,0,21.6,99,0,113,0
2018,7,18,5,0,0,0,0,0,21.1,99,0,104,0
2018,7,18,6,1,3,1,1,0,21.2,99,0,94,0.00096
2018,7,18,7,50,125,22,72,0,22.6,99,8.7,82,0.370573
2018,7,18,8,143,219,74,217,0,25.4,90,19,70,0.801857
2018,7,18,9,123,652,345,468,0,28.5,76,2.6,58,2.241629
2018,7,18,10,124,798,551,675,0,29.6,69,0,46,3.089747
2018,7,18,11,237,628,526,764,0,32,55,8.9,33,2.873836
2018,7,18,12,214,743,684,898,0,32.3,58,5.3,23,3.081385
2018,7,18,13,191,814,789,980,0,33.2,51,2.3,14,3.661368
2018,7,18,14,164,864,833,997,0,33.3,54,0,15,3.543811
2018,7,18,15,154,857,775,929,0,33.2,55,0,25,3.320046
2018,7,18,16,143,828,663,806,0,32.2,60,0,37,2.832434
2018,7,18,17,119,799,517,636,0,32,59,0,50,2.106813
2018,7,18,18,101,706,335,436,0,30.2,62,0,62,1.166088
2018,7,18,19,109,320,92,200,0,28.1,67,11.7,74,0.386716
2018,7,18,20,30,66,11,41,0,26.1,75,11.9,86,0.035086
2018,7,18,21,0,0,0,0,0,24.9,86,0,96,0
2018,7,18,22,0,0,0,0,0,24,93,0,106,0
2018,7,18,23,0,0,0,0,0,23.5,99,0,114,0
2018,7,19,0,0,0,0,0,0,23,99,0,121,0
2018,7,19,1,0,0,0,0,0,22.5,99,0,124,0
2018,7,19,2,0,0,0,0,0,22.2,99,0,124,0
2018,7,19,3,0,0,0,0,0,21.7,99,0,120,0
2018,7,19,4,0,0,0,0,0,21.4,99,0,113,0
2018,7,19,5,0,0,0,0,0,21.1,99,0,104,0
2018,7,19,6,1,3,1,1,0,20.9,99,0,94,0.0008
2018,7,19,7,48,59,10,59,0,22.6,99,18,82,0.313204
2018,7,19,8,148,113,39,187,0,25.6,90,27.7,70,1.047032
2018,7,19,9,117,662,349,465,0,28.4,74,0,58,2.465368
2018,7,19,10,132,765,529,660,0,30.9,64,0,46,3.642787
2018,7,19,11,147,816,674,821,0,31.7,54,0,34,3.154248
2018,7,19,12,159,844,778,937,0,32.5,50,0,23,3.545107
2018,7,19,13,166,856,829,996,0,33.7,49,0,14,3.534564
2018,7,19,14,167,854,823,990,0,34.4,49,0,15,3.480244
2018,7,19,15,156,850,765,921,0,33.9,53,0,26,3.318846
2018,7,19,16,147,809,649,796,0,32.9,54,0,37,2.846177
2018,7,19,17,124,777,502,626,0,31.7,61,0,50,2.106754
2018,7,19,18,107,673,319,426,0,31.2,60,0,62,1.191815
2018,7,19,19,84,461,131,216,0,29.3,68,0.8,74,0.370413
2018,7,19,20,29,58,10,39,0,27,77,9.5,86,0.029225
2018,7,19,21,0,0,0,0,0,26.1,79,0,96,0
2018,7,19,22,0,0,0,0,0,24.5,88,0,106,0
2018,7,19,23,0,0,0,0,0,23.7,94,0,115,0
2018,7,20,0,0,0,0,0,0,23,99,0,121,0
2018,7,20,1,0,0,0,0,0,22.4,99,0,124,0
2018,7,20,2,0,0,0,0,0,22,99,0,124,0
2018,7,20,3,0,0,0,0,0,21.6,99,0,120,0
2018,7,20,4,0,0,0,0,0,21.3,99,0,113,0
2018,7,20,5,0,0,0,0,0,21,99,0,105,0
2018,7,20,6,1,3,0,1,0,21,99,0,94,0.005781
2018,7,20,7,47,78,14,61,0,22.5,99,8.1,82,0.263171
2018,7,20,8,104,402,137,241,0,25.5,83,0,70,1.114897
2018,7,20,9,128,605,318,446,0,29.3,73,0,58,2.471672
2018,7,20,10,142,719,497,639,0,31.7,62,0,46,3.586998
2018,7,20,11,158,775,640,798,0,33.4,54,0,34,3.200922
2018,7,20,12,170,807,744,914,0,34.1,50,0,23,3.444248
2018,7,20,13,174,828,799,973,0,35.1,52,0,15,3.589659
2018,7,20,14,176,819,786,962,0,34.9,54,0,16,3.477158
2018,7,20,15,165,818,736,901,0,34.8,52,0,26,3.195983
2018,7,20,16,146,804,636,782,0,33.7,60,0,38,2.688425
2018,7,20,17,133,736,476,609,0,33.1,58,0,50,1.971966
2018,7,20,18,146,504,241,386,0,32.2,60,5.6,62,1.130122
2018,7,20,19,118,186,54,171,0,29.8,70,15.2,74,0.376834
2018,7,20,20,27,39,7,33,0,27.2,79,13.6,86,0.039827
2018,7,20,21,0,0,0,0,0,26.1,83,0,96,0
2018,7,20,22,0,0,0,0,0,25,93,0,106,0
2018,7,20,23,0,0,0,0,0,24.3,95,0,115,0
2018,7,21,0,0,0,0,0,0,23.7,99,0,121,0
2018,7,21,1,0,0,0,0,0,23.3,99,0,124,0
2018,7,21,2,0,0,0,0,0,23,99,0,124,0
2018,7,21,3,0,0,0,0,0,22.9,99,0,120,0
2018,7,21,4,0,0,0,0,0,22.9,99,0,114,0
2018,7,21,5,0,0,0,0,0,22.6,99,0,105,0
2018,7,21,6,1,1,0,1,0,22.5,99,0,94,0.00096
2018,7,21,7,46,61,11,56,0,24.8,95,10.5,82,0.287857
2018,7,21,8,113,337,115,228,0,28.8,76,2.3,70,1.051251
2018,7,21,9,184,406,209,393,0,30,72,9.9,58,2.097347
2018,7,21,10,190,590,410,600,0,31.2,69,6.2,46,3.164813
2018,7,21,11,371,268,222,593,0,31.9,65,26.3,34,2.77168
2018,7,21,12,307,541,498,805,0,33.7,54,12.6,23,2.547074
2018,7,21,13,170,842,813,983,0,34.5,53,0.1,15,3.271592
2018,7,21,14,362,476,455,817,0,34.3,49,16.7,16,3.076754
2018,7,21,15,156,848,763,919,0,34.1,55,0,26,3.166598
2018,7,21,16,153,800,632,785,0,34.1,50,1.6,38,2.884046
2018,7,21,17,120,792,512,633,0,34,51,0,50,2.125478
2018,7,21,18,101,705,334,436,0,33.1,53,0,62,1.209179
2018,7,21,19,76,536,151,228,0,30.9,59,0,74,0.329145
2018,7,21,20,30,64,11,40,0,29.1,71,11.6,86,0.017903
2018,7,21,21,0,0,0,0,0,26.8,76,0,96,0
2018,7,21,22,0,0,0,0,0,26,84,0,106,0
2018,7,21,23,0,0,0,0,0,27,79,0,115,0
2018,7,22,0,0,0,0,0,0,27.2,77,0,121,0
2018,7,22,1,0,0,0,0,0,27.5,75,0,124,0
2018,7,22,2,0,0,0,0,0,27.5,74,0,124,0
2018,7,22,3,0,0,0,0,0,27,77,0,120,0
2018,7,22,4,0,0,0,0,0,27.1,77,0,114,0
2018,7,22,5,0,0,0,0,0,27,79,0,105,0
2018,7,22,6,1,3,0,1,0,28.1,73,0,94,0.00088
2018,7,22,7,43,27,5,47,0,28,75,35.2,83,0.161832
2018,7,22,8,129,27,8,138,0,28.3,75,47.9,71,0.356872
2018,7,22,9,126,2,1,127,0,28.2,76,73.3,59,0.688598
2018,7,22,10,53,0,0,53,0,28.7,73,91.9,46,1.035789
2018,7,22,11,256,4,3,259,0,29.5,72,68.5,34,2.352017
2018,7,22,12,359,31,29,388,0,29.7,71,58.2,23,2.722181
2018,7,22,13,380,449,434,813,0,30.1,69,16.5,15,3.423524
2018,7,22,14,492,169,163,655,0,30.2,70,32.4,16,2.547011
2018,7,22,15,479,112,100,579,0,30.7,71,35.7,26,2.322665
2018,7,22,16,331,363,286,617,0,29.4,73,21,38,1.610131
2018,7,22,17,319,88,56,375,0,29.1,75,39,50,1.050884
2018,7,22,18,211,33,15,226,0,28.7,76,45.7,62,1.123625
2018,7,22,19,114,36,11,124,0,28.2,77,42.4,74,0.401558
2018,7,22,20,23,26,4,28,0,27.7,78,24.7,86,0.040707
2018,7,22,21,0,0,0,0,0,27.4,81,0,97,0
2018,7,22,22,0,0,0,0,0,27.4,81,0,106,0
2018,7,22,23,0,0,0,0,0,27.1,82,0,115,0
2018,7,23,0,0,0,0,0,0,27.1,83,0,121,0
2018,7,23,1,0,0,0,0,0,26.6,84,0,125,0
2018,7,23,2,0,0,0,0,0,26.5,85,0,124,0
2018,7,23,3,0,0,0,0,0,26.3,86,0,121,0
2018,7,23,4,0,0,0,0,0,26.5,86,0,114,0
2018,7,23,5,0,0,0,0,0,26.4,87,0,105,0
2018,7,23,6,1,1,0,1,0,26.4,88,0.9,94,0.00016
2018,7,23,7,46,80,14,59,0,27.2,86,17.5,83,0.255149
2018,7,23,8,128,236,80,209,0,27.5,84,21.2,71,0.824665
2018,7,23,9,114,676,354,468,0,29.9,75,0.5,59,2.409533
2018,7,23,10,299,333,230,529,0,30.7,72,20.3,46,2.2584
2018,7,23,11,188,724,597,785,0,30.9,69,4.7,34,3.079225
2018,7,23,12,410,294,267,676,0,31.5,69,27.3,24,3.190333
2018,7,23,13,481,191,183,664,0,31.9,64,32.5,15,3.593802
2018,7,23,14,341,512,492,833,0,32.1,63,14.8,16,2.955516
2018,7,23,15,483,128,114,597,0,31.7,64,34.1,26,2.383676
2018,7,23,16,186,711,564,751,0,31.9,65,4.3,38,2.474497
2018,7,23,17,129,754,488,616,0,31.1,64,0,50,2.148324
2018,7,23,18,131,569,271,402,0,30.3,72,4,62,1.272152
2018,7,23,19,93,383,102,196,0,29,75,8.1,75,0.350829
2018,7,23,20,29,62,11,39,0,27,85,9.3,86,0.017743
2018,7,23,21,0,0,0,0,0,26.7,88,16.6,97,0
2018,7,23,22,0,0,0,0,0,26.6,89,14,107,0
2018,7,23,23,0,0,0,0,0,26.3,91,0.1,115,0
2018,7,24,0,0,0,0,0,0,26,94,0,122,0
2018,7,24,1,0,0,0,0,0,25.7,94,0,125,0
2018,7,24,2,0,0,0,0,0,24.6,99,0,125,0
2018,7,24,3,0,0,0,0,0,25.2,96,0,121,0
2018,7,24,4,0,0,0,0,0,25.5,93,0,114,0
2018,7,24,5,0,0,0,0,0,25.7,88,0,105,0
2018,7,24,6,0,1,0,1,0,25.6,90,0,94,0.006181
2018,7,24,7,42,163,28,70,0,26.7,86,4.6,83,0.201558
2018,7,24,8,81,561,181,262,0,28.2,80,0,71,1.056964
2018,7,24,9,125,631,326,451,0,29.6,77,4.3,59,2.057768
2018,7,24,10,249,460,318,567,0,30.9,73,14.3,46,2.710215
2018,7,24,11,320,367,301,621,0,31.3,69,23.9,34,3.014417
2018,7,24,12,426,276,251,677,0,31.1,71,27.2,24,2.957027
2018,7,24,13,235,718,693,928,0,32.4,70,5.9,15,3.675482
2018,7,24,14,313,564,541,854,0,32.2,70,12.7,16,3.518211
2018,7,24,15,159,834,751,910,0,32.6,65,0,26,3.361832
2018,7,24,16,143,814,644,787,0,31.7,68,0,38,2.96632
2018,7,24,17,127,761,493,619,0,31.5,69,0,50,2.167326
2018,7,24,18,100,693,320,421,0,30.2,73,0,62,1.205318
2018,7,24,19,80,466,126,206,0,28.8,80,3.7,75,0.353229
2018,7,24,20,28,53,9,37,0,27.3,86,7.6,86,0.023444
2018,7,24,21,0,0,0,0,0,26.9,90,0,97,0
2018,7,24,22,0,0,0,0,0,26.3,95,0,107,0
2018,7,24,23,0,0,0,0,0,25.5,97,0,115,0
2018,7,25,0,0,0,0,0,0,25.1,99,0,122,0
2018,7,25,1,0,0,0,0,0,24.7,99,0,125,0
2018,7,25,2,0,0,0,0,0,24.5,99,0,125,0
2018,7,25,3,0,0,0,0,0,24.2,99,0,121,0
2018,7,25,4,0,0,0,0,0,24,99,0,114,0
2018,7,25,5,0,0,0,0,0,23.9,99,0,105,0
2018,7,25,6,0,0,0,0,0,24.1,99,0,94,0.00064
2018,7,25,7,43,93,16,59,0,25.1,99,7.6,83,0.221983
2018,7,25,8,96,438,143,238,0,28.4,81,1.9,71,1.079832
2018,7,25,9,114,653,334,448,0,30.4,71,0,59,2.401659
2018,7,25,10,138,730,502,640,0,31.8,62,0,47,3.574657
2018,7,25,11,155,781,645,800,0,33.2,60,0,34,3.371579
2018,7,25,12,163,823,753,915,0,33.4,57,0,24,3.529145
2018,7,25,13,169,838,805,974,0,34.1,52,0,16,3.674615
2018,7,25,14,171,833,799,969,0,33.5,55,0,17,3.612063
2018,7,25,15,161,825,743,904,0,33,58,0,26,3.340253
2018,7,25,16,145,805,637,782,0,31.6,68,0,38,2.833916
2018,7,25,17,129,752,487,615,0,30.6,75,0,50,2.086531
2018,7,25,18,101,686,317,418,0,29.5,76,0,62,0.748619
2018,7,25,19,94,371,99,193,0,29.1,75,8.4,75,0.206598
2018,7,25,20,26,55,9,36,0,27.1,86,8.4,86,0.008901
2018,7,25,21,0,0,0,0,0,26.5,91,0,97,0
2018,7,25,22,0,0,0,0,0,25.9,97,0,107,0
2018,7,25,23,0,0,0,0,0,24.9,99,0,116,0
2018,7,26,0,0,0,0,0,0,24.5,99,0,122,0
2018,7,26,1,0,0,0,0,0,24.4,99,0,125,0
2018,7,26,2,0,0,0,0,0,24,99,0,125,0
2018,7,26,3,0,0,0,0,0,23.8,99,0,121,0
2018,7,26,4,0,0,0,0,0,23.7,99,0,114,0
2018,7,26,5,0,0,0,0,0,23.4,99,0,105,0
2018,7,26,6,0,0,0,0,0,23.2,99,0,95,0.00072
2018,7,26,7,41,115,20,60,0,24.5,99,2.3,83,0.116699
2018,7,26,8,121,271,85,206,0,26.9,89,12.9,71,0.286543
2018,7,26,9,178,251,135,313,0,28.3,81,31.4,59,0.701608
2018,7,26,10,287,326,223,510,0,29.8,74,20.3,47,1.324497
2018,7,26,11,270,533,438,708,0,31.1,68,11.5,34,1.475133
2018,7,26,12,311,523,482,792,0,32.3,63,13.7,24,2.051465
2018,7,26,13,168,841,807,975,0,33.9,57,0,16,2.179789
2018,7,26,14,167,840,802,969,0,34.2,61,0,17,2.143524
2018,7,26,15,159,830,744,903,0,34.4,59,0,26,1.977116
2018,7,26,16,145,804,636,781,0,34.2,57,0,38,1.690846
2018,7,26,17,129,748,484,613,0,33.1,62,0,50,1.257949
2018,7,26,18,101,682,313,415,0,31.1,72,0,63,0.699768
2018,7,26,19,94,365,98,192,0,29.6,75,7.6,75,0.206598
2018,7,26,20,26,47,8,34,0,27.9,83,8.5,86,0.009061
2018,7,26,21,0,0,0,0,0,26.7,87,0,97,0
